uid;assembly;planned_date;progdate;plan_date;length;length_thick;width;width_thick;height;plan;pod;pod_name;project_id
29541;5400;NULL;NULL;NULL;15.98;NULL;0.5;NULL;1;2021.11.02;NULL;NULL;P21145 
29532;5525;NULL;NULL;NULL;7.98;NULL;0.5;NULL;1;2021.11.22;NULL;NULL;P21145 
29531;5525;NULL;NULL;NULL;7.98;NULL;0.5;NULL;1;2021.11.22;NULL;NULL;P21145 
29522;5520;NULL;NULL;NULL;7.98;NULL;0.5;NULL;1;2021.11.02;NULL;NULL;P21145 
29523;5520;NULL;NULL;NULL;7.98;NULL;0.5;NULL;1;2021.11.02;NULL;NULL;P21145 
29524;5520;NULL;NULL;NULL;7.98;NULL;0.5;NULL;1;2021.11.02;NULL;NULL;P21145 
29525;5520;NULL;NULL;NULL;7.98;NULL;0.5;NULL;1;2021.11.02;NULL;NULL;P21145 
29526;5520;NULL;NULL;NULL;7.98;NULL;0.5;NULL;1;2021.11.02;NULL;NULL;P21145 
29527;5521;NULL;NULL;NULL;7.98;NULL;0.5;NULL;1;2021.11.22;NULL;NULL;P21145 
29528;5522;NULL;NULL;NULL;0;NULL;0;NULL;0;NULL;NULL;NULL;P21145 
29529;5522;NULL;NULL;NULL;0;NULL;0;NULL;0;NULL;NULL;NULL;P21145 
29530;5522;NULL;NULL;NULL;0;NULL;0;NULL;0;NULL;NULL;NULL;P21145 
29542;5400;NULL;NULL;NULL;15.98;NULL;0.5;NULL;1;2021.11.02;NULL;NULL;P21145 
29543;5400;NULL;NULL;NULL;15.98;NULL;0.5;NULL;1;2021.11.02;NULL;NULL;P21145 
29544;5400;NULL;NULL;NULL;15.98;NULL;0.5;NULL;1;2021.11.02;NULL;NULL;P21145 
29556;5400;NULL;NULL;NULL;15.98;NULL;0.5;NULL;1;2021.11.02;NULL;NULL;P21145 
29557;5400;NULL;NULL;NULL;15.98;NULL;0.5;NULL;1;2021.11.02;NULL;NULL;P21145 
29558;5400;NULL;NULL;NULL;15.98;NULL;0.5;NULL;1;2021.11.02;NULL;NULL;P21145 
29559;5400;NULL;NULL;NULL;15.98;NULL;0.5;NULL;1;2021.11.02;NULL;NULL;P21145 
29560;5400;NULL;NULL;NULL;15.98;NULL;0.5;NULL;1;2021.11.02;NULL;NULL;P21145 
29561;5400;NULL;NULL;NULL;15.98;NULL;0.5;NULL;1;2021.11.02;NULL;NULL;P21145 
29562;5400;NULL;NULL;NULL;15.98;NULL;0.5;NULL;1;2021.11.02;NULL;NULL;P21145 
29563;5400;NULL;NULL;NULL;15.98;NULL;0.5;NULL;1;2021.11.02;NULL;NULL;P21145 
29564;5400;NULL;NULL;NULL;15.98;NULL;0.5;NULL;1;2021.11.02;NULL;NULL;P21145 
29555;5400;NULL;NULL;NULL;15.98;NULL;0.5;NULL;1;2021.11.02;NULL;NULL;P21145 
29554;5400;NULL;NULL;NULL;15.98;NULL;0.5;NULL;1;2021.11.02;NULL;NULL;P21145 
29545;5400;NULL;NULL;NULL;15.98;NULL;0.5;NULL;1;2021.11.02;NULL;NULL;P21145 
29546;5400;NULL;NULL;NULL;15.98;NULL;0.5;NULL;1;2021.11.02;NULL;NULL;P21145 
29547;5400;NULL;NULL;NULL;15.98;NULL;0.5;NULL;1;2021.11.02;NULL;NULL;P21145 
29548;5400;NULL;NULL;NULL;15.98;NULL;0.5;NULL;1;2021.11.02;NULL;NULL;P21145 
29549;5400;NULL;NULL;NULL;15.98;NULL;0.5;NULL;1;2021.11.02;NULL;NULL;P21145 
29550;5400;NULL;NULL;NULL;15.98;NULL;0.5;NULL;1;2021.11.02;NULL;NULL;P21145 
29551;5400;NULL;NULL;NULL;15.98;NULL;0.5;NULL;1;2021.11.02;NULL;NULL;P21145 
29552;5400;NULL;NULL;NULL;15.98;NULL;0.5;NULL;1;2021.11.02;NULL;NULL;P21145 
29553;5400;NULL;NULL;NULL;15.98;NULL;0.5;NULL;1;2021.11.02;NULL;NULL;P21145 
29565;5401;NULL;NULL;NULL;15.98;NULL;0.5;NULL;1;2021.11.17;NULL;NULL;P21145 
29476;2268;NULL;NULL;NULL;3.96;NULL;0.2;NULL;1;2021.11.30;NULL;NULL;P21145 
29488;5503;NULL;NULL;NULL;5.09;NULL;0.5;NULL;0.995;2021.11.22;NULL;NULL;P21145 
29489;5504;NULL;NULL;NULL;5.09;NULL;0.5;NULL;0.995;2021.11.22;NULL;NULL;P21145 
29490;5505;NULL;NULL;NULL;5.09;NULL;0.5;NULL;0.995;2021.11.22;NULL;NULL;P21145 
29491;5506;NULL;NULL;NULL;5.09;NULL;0.5;NULL;0.995;2021.11.22;NULL;NULL;P21145 
29492;5507;NULL;NULL;NULL;5.09;NULL;0.5;NULL;0.995;2021.11.22;NULL;NULL;P21145 
29493;5500;NULL;NULL;NULL;5.09;NULL;0.5;NULL;0.995;2021.11.02;NULL;NULL;P21145 
29494;5500;NULL;NULL;NULL;5.09;NULL;0.5;NULL;0.995;2021.11.02;NULL;NULL;P21145 
29495;5500;NULL;NULL;NULL;5.09;NULL;0.5;NULL;0.995;2021.11.02;NULL;NULL;P21145 
29496;5500;NULL;NULL;NULL;5.09;NULL;0.5;NULL;0.995;2021.11.02;NULL;NULL;P21145 
29487;5502;NULL;NULL;NULL;5.09;NULL;0.5;NULL;0.995;2021.11.22;NULL;NULL;P21145 
29486;5501;NULL;NULL;NULL;5.09;NULL;0.5;NULL;0.995;2021.11.22;NULL;NULL;P21145 
29477;2269;NULL;NULL;NULL;4.01;NULL;0.25;NULL;1.5;2021.11.30;NULL;NULL;P21145 
29478;5226;NULL;NULL;NULL;2.06;NULL;0.4;NULL;0.5;2021.11.30;NULL;NULL;P21145 
29479;5226;NULL;NULL;NULL;2.06;NULL;0.4;NULL;0.5;2021.11.30;NULL;NULL;P21145 
29480;5226;NULL;NULL;NULL;2.06;NULL;0.4;NULL;0.5;2021.11.30;NULL;NULL;P21145 
29481;5226;NULL;NULL;NULL;2.06;NULL;0.4;NULL;0.5;2021.11.30;NULL;NULL;P21145 
29482;5226;NULL;NULL;NULL;2.06;NULL;0.4;NULL;0.5;2021.11.30;NULL;NULL;P21145 
29483;5226;NULL;NULL;NULL;2.06;NULL;0.4;NULL;0.5;2021.11.30;NULL;NULL;P21145 
29484;4884;NULL;NULL;NULL;4.76;NULL;0.25;NULL;0.8;2021.11.25;NULL;NULL;P21145 
29485;5500;NULL;NULL;NULL;5.09;NULL;0.5;NULL;0.995;2021.11.02;NULL;NULL;P21145 
29497;5500;NULL;NULL;NULL;5.09;NULL;0.5;NULL;0.995;2021.11.02;NULL;NULL;P21145 
29498;5500;NULL;NULL;NULL;5.09;NULL;0.5;NULL;0.995;2021.11.02;NULL;NULL;P21145 
29499;5500;NULL;NULL;NULL;5.09;NULL;0.5;NULL;0.995;2021.11.02;NULL;NULL;P21145 
29511;5506;NULL;NULL;NULL;5.09;NULL;0.5;NULL;0.995;2021.11.22;NULL;NULL;P21145 
29512;5520;NULL;NULL;NULL;7.98;NULL;0.5;NULL;1;2021.11.02;NULL;NULL;P21145 
29513;5520;NULL;NULL;NULL;7.98;NULL;0.5;NULL;1;2021.11.02;NULL;NULL;P21145 
29514;5520;NULL;NULL;NULL;7.98;NULL;0.5;NULL;1;2021.11.02;NULL;NULL;P21145 
29515;5520;NULL;NULL;NULL;7.98;NULL;0.5;NULL;1;2021.11.02;NULL;NULL;P21145 
29516;5520;NULL;NULL;NULL;7.98;NULL;0.5;NULL;1;2021.11.02;NULL;NULL;P21145 
29517;5520;NULL;NULL;NULL;7.98;NULL;0.5;NULL;1;2021.11.02;NULL;NULL;P21145 
29518;5520;NULL;NULL;NULL;7.98;NULL;0.5;NULL;1;2021.11.02;NULL;NULL;P21145 
29519;5520;NULL;NULL;NULL;7.98;NULL;0.5;NULL;1;2021.11.02;NULL;NULL;P21145 
29510;5506;NULL;NULL;NULL;5.09;NULL;0.5;NULL;0.995;2021.11.22;NULL;NULL;P21145 
29509;5506;NULL;NULL;NULL;5.09;NULL;0.5;NULL;0.995;2021.11.22;NULL;NULL;P21145 
29500;5500;NULL;NULL;NULL;5.09;NULL;0.5;NULL;0.995;2021.11.02;NULL;NULL;P21145 
29501;5500;NULL;NULL;NULL;5.09;NULL;0.5;NULL;0.995;2021.11.02;NULL;NULL;P21145 
29502;5503;NULL;NULL;NULL;5.09;NULL;0.5;NULL;0.995;2021.11.22;NULL;NULL;P21145 
29503;5503;NULL;NULL;NULL;5.09;NULL;0.5;NULL;0.995;2021.11.22;NULL;NULL;P21145 
29504;5504;NULL;NULL;NULL;5.09;NULL;0.5;NULL;0.995;2021.11.22;NULL;NULL;P21145 
29505;5504;NULL;NULL;NULL;5.09;NULL;0.5;NULL;0.995;2021.11.22;NULL;NULL;P21145 
29506;5505;NULL;NULL;NULL;5.09;NULL;0.5;NULL;0.995;2021.11.22;NULL;NULL;P21145 
29507;5505;NULL;NULL;NULL;5.09;NULL;0.5;NULL;0.995;2021.11.22;NULL;NULL;P21145 
29508;5505;NULL;NULL;NULL;5.09;NULL;0.5;NULL;0.995;2021.11.22;NULL;NULL;P21145 
29520;5520;NULL;NULL;NULL;7.98;NULL;0.5;NULL;1;2021.11.02;NULL;NULL;P21145 
29612;5421;NULL;NULL;NULL;15.98;NULL;0.5;NULL;1;2021.11.17;NULL;NULL;P21145 
29624;5455;NULL;NULL;NULL;13.76;NULL;0.6;NULL;1.35;2021.11.17;NULL;NULL;P21145 
29625;5455;NULL;NULL;NULL;13.76;NULL;0.6;NULL;1.35;2021.11.17;NULL;NULL;P21145 
29626;5456;NULL;NULL;NULL;12.41;NULL;0.6;NULL;1.35;2021.11.17;NULL;NULL;P21145 
29627;5456;NULL;NULL;NULL;12.41;NULL;0.6;NULL;1.35;2021.11.17;NULL;NULL;P21145 
29628;5460;NULL;NULL;NULL;13.86;NULL;0.6;NULL;1.25;2021.11.17;NULL;NULL;P21145 
29629;5460;NULL;NULL;NULL;13.86;NULL;0.6;NULL;1.25;2021.11.17;NULL;NULL;P21145 
29630;5460;NULL;NULL;NULL;13.86;NULL;0.6;NULL;1.25;2021.11.17;NULL;NULL;P21145 
29631;5460;NULL;NULL;NULL;13.86;NULL;0.6;NULL;1.25;2021.11.17;NULL;NULL;P21145 
29632;5461;NULL;NULL;NULL;13.86;NULL;0.6;NULL;1.25;2021.11.17;NULL;NULL;P21145 
29623;5451;NULL;NULL;NULL;13.86;NULL;0.6;NULL;1.35;2021.11.02;NULL;NULL;P21145 
29622;5451;NULL;NULL;NULL;13.86;NULL;0.6;NULL;1.35;2021.11.02;NULL;NULL;P21145 
29613;5421;NULL;NULL;NULL;15.98;NULL;0.5;NULL;1;2021.11.17;NULL;NULL;P21145 
29614;5422;NULL;NULL;NULL;15.98;NULL;0.5;NULL;1;2021.11.17;NULL;NULL;P21145 
29615;2100;NULL;NULL;NULL;5.64;NULL;0.31;NULL;1.29;2021.12.09;NULL;NULL;P21226
29616;2110;NULL;NULL;NULL;5.64;NULL;0.31;NULL;1.29;2021.12.09;NULL;NULL;P21226
29617;5750;NULL;NULL;NULL;15.98;NULL;0.5;NULL;1.2;2021.11.25;NULL;NULL;P21145 
29618;5450;NULL;NULL;NULL;13.86;NULL;0.6;NULL;1.35;2021.11.02;NULL;NULL;P21145 
29619;5450;NULL;NULL;NULL;13.86;NULL;0.6;NULL;1.35;2021.11.02;NULL;NULL;P21145 
29620;5451;NULL;NULL;NULL;13.86;NULL;0.6;NULL;1.35;2021.11.02;NULL;NULL;P21145 
29621;5451;NULL;NULL;NULL;13.86;NULL;0.6;NULL;1.35;2021.11.02;NULL;NULL;P21145 
29633;5461;NULL;NULL;NULL;13.86;NULL;0.6;NULL;1.25;2021.11.17;NULL;NULL;P21145 
29634;5461;NULL;NULL;NULL;13.86;NULL;0.6;NULL;1.25;2021.11.17;NULL;NULL;P21145 
29635;5461;NULL;NULL;NULL;13.86;NULL;0.6;NULL;1.25;2021.11.17;NULL;NULL;P21145 
29647;5473;NULL;NULL;NULL;9.86;NULL;0.6;NULL;1.1;2021.11.17;NULL;NULL;P21145 
29648;5474;NULL;NULL;NULL;13.52;NULL;0.6;NULL;1.1;2021.11.22;NULL;NULL;P21145 
29649;5570;NULL;NULL;NULL;9.91;NULL;0.6;NULL;1.1;2021.11.22;NULL;NULL;P21145 
29650;5571;NULL;NULL;NULL;9.21;NULL;0.6;NULL;1.1;2021.11.22;NULL;NULL;P21145 
29651;5572;NULL;NULL;NULL;13.86;NULL;0.6;NULL;1.1;2021.11.22;NULL;NULL;P21145 
29652;5572;NULL;NULL;NULL;13.86;NULL;0.6;NULL;1.1;2021.11.22;NULL;NULL;P21145 
29653;5573;NULL;NULL;NULL;13.86;NULL;0.6;NULL;1.1;2021.11.22;NULL;NULL;P21145 
29654;5573;NULL;NULL;NULL;13.86;NULL;0.6;NULL;1.1;2021.11.22;NULL;NULL;P21145 
29655;5574;NULL;NULL;NULL;12.46;NULL;0.6;NULL;1.1;2021.11.22;NULL;NULL;P21145 
29646;5473;NULL;NULL;NULL;9.86;NULL;0.6;NULL;1.1;2021.11.17;NULL;NULL;P21145 
29645;5472;NULL;NULL;NULL;9.91;NULL;0.6;NULL;1.1;2021.11.17;NULL;NULL;P21145 
29636;5462;NULL;NULL;NULL;12.46;NULL;0.6;NULL;1.25;2021.11.17;NULL;NULL;P21145 
29637;5462;NULL;NULL;NULL;12.46;NULL;0.6;NULL;1.25;2021.11.17;NULL;NULL;P21145 
29638;5470;NULL;NULL;NULL;10.56;NULL;0.6;NULL;1.1;2021.11.17;NULL;NULL;P21145 
29639;5470;NULL;NULL;NULL;10.56;NULL;0.6;NULL;1.1;2021.11.17;NULL;NULL;P21145 
29640;5470;NULL;NULL;NULL;10.56;NULL;0.6;NULL;1.1;2021.11.17;NULL;NULL;P21145 
29641;5470;NULL;NULL;NULL;10.56;NULL;0.6;NULL;1.1;2021.11.17;NULL;NULL;P21145 
29642;5471;NULL;NULL;NULL;9.21;NULL;0.6;NULL;1.1;2021.11.17;NULL;NULL;P21145 
29643;5471;NULL;NULL;NULL;9.21;NULL;0.6;NULL;1.1;2021.11.17;NULL;NULL;P21145 
29644;5471;NULL;NULL;NULL;9.21;NULL;0.6;NULL;1.1;2021.11.17;NULL;NULL;P21145 
29656;5575;NULL;NULL;NULL;10.56;NULL;0.6;NULL;1.1;2021.11.22;NULL;NULL;P21145 
29566;5401;NULL;NULL;NULL;15.98;NULL;0.5;NULL;1;2021.11.17;NULL;NULL;P21145 
29578;5420;NULL;NULL;NULL;15.98;NULL;0.5;NULL;1;2021.11.02;NULL;NULL;P21145 
29579;5420;NULL;NULL;NULL;15.98;NULL;0.5;NULL;1;2021.11.02;NULL;NULL;P21145 
29580;5420;NULL;NULL;NULL;15.98;NULL;0.5;NULL;1;2021.11.02;NULL;NULL;P21145 
29581;5420;NULL;NULL;NULL;15.98;NULL;0.5;NULL;1;2021.11.02;NULL;NULL;P21145 
29582;5420;NULL;NULL;NULL;15.98;NULL;0.5;NULL;1;2021.11.02;NULL;NULL;P21145 
29583;5420;NULL;NULL;NULL;15.98;NULL;0.5;NULL;1;2021.11.02;NULL;NULL;P21145 
29584;5420;NULL;NULL;NULL;15.98;NULL;0.5;NULL;1;2021.11.02;NULL;NULL;P21145 
29585;5420;NULL;NULL;NULL;15.98;NULL;0.5;NULL;1;2021.11.02;NULL;NULL;P21145 
29586;5420;NULL;NULL;NULL;15.98;NULL;0.5;NULL;1;2021.11.02;NULL;NULL;P21145 
29577;5420;NULL;NULL;NULL;15.98;NULL;0.5;NULL;1;2021.11.02;NULL;NULL;P21145 
29576;5420;NULL;NULL;NULL;15.98;NULL;0.5;NULL;1;2021.11.02;NULL;NULL;P21145 
29567;5401;NULL;NULL;NULL;15.98;NULL;0.5;NULL;1;2021.11.17;NULL;NULL;P21145 
29568;5402;NULL;NULL;NULL;15.98;NULL;0.5;NULL;1;2021.11.17;NULL;NULL;P21145 
29569;5402;NULL;NULL;NULL;15.98;NULL;0.5;NULL;1;2021.11.17;NULL;NULL;P21145 
29570;5402;NULL;NULL;NULL;15.98;NULL;0.5;NULL;1;2021.11.17;NULL;NULL;P21145 
29571;5402;NULL;NULL;NULL;15.98;NULL;0.5;NULL;1;2021.11.17;NULL;NULL;P21145 
29572;5403;NULL;NULL;NULL;15.98;NULL;0.5;NULL;1;2021.11.17;NULL;NULL;P21145 
29573;5410;NULL;NULL;NULL;15.98;NULL;0.5;NULL;1;2021.11.17;NULL;NULL;P21145 
29574;5410;NULL;NULL;NULL;15.98;NULL;0.5;NULL;1;2021.11.17;NULL;NULL;P21145 
29575;5410;NULL;NULL;NULL;15.98;NULL;0.5;NULL;1;2021.11.17;NULL;NULL;P21145 
29587;5420;NULL;NULL;NULL;15.98;NULL;0.5;NULL;1;2021.11.02;NULL;NULL;P21145 
29588;5420;NULL;NULL;NULL;15.98;NULL;0.5;NULL;1;2021.11.02;NULL;NULL;P21145 
29589;5420;NULL;NULL;NULL;15.98;NULL;0.5;NULL;1;2021.11.02;NULL;NULL;P21145 
29601;5420;NULL;NULL;NULL;15.98;NULL;0.5;NULL;1;2021.11.02;NULL;NULL;P21145 
29602;5420;NULL;NULL;NULL;15.98;NULL;0.5;NULL;1;2021.11.02;NULL;NULL;P21145 
29603;5420;NULL;NULL;NULL;15.98;NULL;0.5;NULL;1;2021.11.02;NULL;NULL;P21145 
29604;5420;NULL;NULL;NULL;15.98;NULL;0.5;NULL;1;2021.11.02;NULL;NULL;P21145 
29605;5420;NULL;NULL;NULL;15.98;NULL;0.5;NULL;1;2021.11.02;NULL;NULL;P21145 
29606;5421;NULL;NULL;NULL;15.98;NULL;0.5;NULL;1;2021.11.17;NULL;NULL;P21145 
29607;5421;NULL;NULL;NULL;15.98;NULL;0.5;NULL;1;2021.11.17;NULL;NULL;P21145 
29608;5421;NULL;NULL;NULL;15.98;NULL;0.5;NULL;1;2021.11.17;NULL;NULL;P21145 
29609;5421;NULL;NULL;NULL;15.98;NULL;0.5;NULL;1;2021.11.17;NULL;NULL;P21145 
29600;5420;NULL;NULL;NULL;15.98;NULL;0.5;NULL;1;2021.11.02;NULL;NULL;P21145 
29599;5420;NULL;NULL;NULL;15.98;NULL;0.5;NULL;1;2021.11.02;NULL;NULL;P21145 
29590;5420;NULL;NULL;NULL;15.98;NULL;0.5;NULL;1;2021.11.02;NULL;NULL;P21145 
29591;5420;NULL;NULL;NULL;15.98;NULL;0.5;NULL;1;2021.11.02;NULL;NULL;P21145 
29592;5420;NULL;NULL;NULL;15.98;NULL;0.5;NULL;1;2021.11.02;NULL;NULL;P21145 
29593;5420;NULL;NULL;NULL;15.98;NULL;0.5;NULL;1;2021.11.02;NULL;NULL;P21145 
29594;5420;NULL;NULL;NULL;15.98;NULL;0.5;NULL;1;2021.11.02;NULL;NULL;P21145 
29595;5420;NULL;NULL;NULL;15.98;NULL;0.5;NULL;1;2021.11.02;NULL;NULL;P21145 
29596;5420;NULL;NULL;NULL;15.98;NULL;0.5;NULL;1;2021.11.02;NULL;NULL;P21145 
29597;5420;NULL;NULL;NULL;15.98;NULL;0.5;NULL;1;2021.11.02;NULL;NULL;P21145 
29598;5420;NULL;NULL;NULL;15.98;NULL;0.5;NULL;1;2021.11.02;NULL;NULL;P21145 
29610;5421;NULL;NULL;NULL;15.98;NULL;0.5;NULL;1;2021.11.17;NULL;NULL;P21145 
29611;5421;NULL;NULL;NULL;15.98;NULL;0.5;NULL;1;2021.11.17;NULL;NULL;P21145 
29423;2261;NULL;NULL;NULL;3.96;NULL;0.2;NULL;1;2021.11.30;NULL;NULL;P21145 
29422;2261;NULL;NULL;NULL;3.96;NULL;0.2;NULL;1;2021.11.30;NULL;NULL;P21145 
29421;2261;NULL;NULL;NULL;3.96;NULL;0.2;NULL;1;2021.11.30;NULL;NULL;P21145 
29420;2261;NULL;NULL;NULL;3.96;NULL;0.2;NULL;1;2021.11.30;NULL;NULL;P21145 
29419;2261;NULL;NULL;NULL;3.96;NULL;0.2;NULL;1;2021.11.30;NULL;NULL;P21145 
29418;2261;NULL;NULL;NULL;3.96;NULL;0.2;NULL;1;2021.11.30;NULL;NULL;P21145 
29417;2260;NULL;NULL;NULL;3.96;NULL;0.2;NULL;1;2021.11.30;NULL;NULL;P21145 
29416;2260;NULL;NULL;NULL;3.96;NULL;0.2;NULL;1;2021.11.30;NULL;NULL;P21145 
29424;2261;NULL;NULL;NULL;3.96;NULL;0.2;NULL;1;2021.11.30;NULL;NULL;P21145 
29425;2262;NULL;NULL;NULL;3.96;NULL;0.2;NULL;1;2021.11.30;NULL;NULL;P21145 
29433;2262;NULL;NULL;NULL;3.96;NULL;0.2;NULL;1;2021.11.30;NULL;NULL;P21145 
29432;2262;NULL;NULL;NULL;3.96;NULL;0.2;NULL;1;2021.11.30;NULL;NULL;P21145 
29431;2262;NULL;NULL;NULL;3.96;NULL;0.2;NULL;1;2021.11.30;NULL;NULL;P21145 
29430;2262;NULL;NULL;NULL;3.96;NULL;0.2;NULL;1;2021.11.30;NULL;NULL;P21145 
29429;2262;NULL;NULL;NULL;3.96;NULL;0.2;NULL;1;2021.11.30;NULL;NULL;P21145 
29428;2262;NULL;NULL;NULL;3.96;NULL;0.2;NULL;1;2021.11.30;NULL;NULL;P21145 
29427;2262;NULL;NULL;NULL;3.96;NULL;0.2;NULL;1;2021.11.30;NULL;NULL;P21145 
29426;2262;NULL;NULL;NULL;3.96;NULL;0.2;NULL;1;2021.11.30;NULL;NULL;P21145 
29415;2260;NULL;NULL;NULL;3.96;NULL;0.2;NULL;1;2021.11.30;NULL;NULL;P21145 
29414;2260;NULL;NULL;NULL;3.96;NULL;0.2;NULL;1;2021.11.30;NULL;NULL;P21145 
29403;2260;NULL;NULL;NULL;3.96;NULL;0.2;NULL;1;2021.11.30;NULL;NULL;P21145 
29402;2260;NULL;NULL;NULL;3.96;NULL;0.2;NULL;1;2021.11.30;NULL;NULL;P21145 
29401;2260;NULL;NULL;NULL;3.96;NULL;0.2;NULL;1;2021.11.30;NULL;NULL;P21145 
29400;2260;NULL;NULL;NULL;3.96;NULL;0.2;NULL;1;2021.11.30;NULL;NULL;P21145 
29399;2260;NULL;NULL;NULL;3.96;NULL;0.2;NULL;1;2021.11.30;NULL;NULL;P21145 
29398;2260;NULL;NULL;NULL;3.96;NULL;0.2;NULL;1;2021.11.30;NULL;NULL;P21145 
29397;2260;NULL;NULL;NULL;3.96;NULL;0.2;NULL;1;2021.11.30;NULL;NULL;P21145 
29396;2260;NULL;NULL;NULL;3.96;NULL;0.2;NULL;1;2021.11.30;NULL;NULL;P21145 
29404;2260;NULL;NULL;NULL;3.96;NULL;0.2;NULL;1;2021.11.30;NULL;NULL;P21145 
29405;2260;NULL;NULL;NULL;3.96;NULL;0.2;NULL;1;2021.11.30;NULL;NULL;P21145 
29413;2260;NULL;NULL;NULL;3.96;NULL;0.2;NULL;1;2021.11.30;NULL;NULL;P21145 
29412;2260;NULL;NULL;NULL;3.96;NULL;0.2;NULL;1;2021.11.30;NULL;NULL;P21145 
29411;2260;NULL;NULL;NULL;3.96;NULL;0.2;NULL;1;2021.11.30;NULL;NULL;P21145 
29410;2260;NULL;NULL;NULL;3.96;NULL;0.2;NULL;1;2021.11.30;NULL;NULL;P21145 
29409;2260;NULL;NULL;NULL;3.96;NULL;0.2;NULL;1;2021.11.30;NULL;NULL;P21145 
29408;2260;NULL;NULL;NULL;3.96;NULL;0.2;NULL;1;2021.11.30;NULL;NULL;P21145 
29407;2260;NULL;NULL;NULL;3.96;NULL;0.2;NULL;1;2021.11.30;NULL;NULL;P21145 
29406;2260;NULL;NULL;NULL;3.96;NULL;0.2;NULL;1;2021.11.30;NULL;NULL;P21145 
29434;2262;NULL;NULL;NULL;3.96;NULL;0.2;NULL;1;2021.11.30;NULL;NULL;P21145 
29435;2262;NULL;NULL;NULL;3.96;NULL;0.2;NULL;1;2021.11.30;NULL;NULL;P21145 
29475;2267;NULL;NULL;NULL;3.96;NULL;0.2;NULL;1;2021.11.30;NULL;NULL;P21145 
29464;2253;NULL;NULL;NULL;3.96;NULL;0.2;NULL;1.98;2021.11.25;NULL;NULL;P21145 
29463;2251;NULL;NULL;NULL;3.96;NULL;0.2;NULL;1.53;2021.12.09;NULL;NULL;P21145 
29462;2251;NULL;NULL;NULL;3.96;NULL;0.2;NULL;1.53;2021.12.09;NULL;NULL;P21145 
29461;2252;NULL;NULL;NULL;3.96;NULL;0.2;NULL;1.53;2021.11.25;NULL;NULL;P21145 
29460;2250;NULL;NULL;NULL;3.96;NULL;0.2;NULL;1.53;2021.11.25;NULL;NULL;P21145 
29459;2271;NULL;NULL;NULL;4.01;NULL;0.25;NULL;1;2021.11.30;NULL;NULL;P21145 
29458;2270;NULL;NULL;NULL;4.01;NULL;0.25;NULL;1;2021.11.30;NULL;NULL;P21145 
29457;2270;NULL;NULL;NULL;4.01;NULL;0.25;NULL;1;2021.11.30;NULL;NULL;P21145 
29465;2253;NULL;NULL;NULL;3.96;NULL;0.2;NULL;1.98;2021.11.25;NULL;NULL;P21145 
29466;2254;NULL;NULL;NULL;3.96;NULL;0.2;NULL;1.98;2021.11.25;NULL;NULL;P21145 
29474;2266;NULL;NULL;NULL;3.96;NULL;0.2;NULL;0.9;2021.11.30;NULL;NULL;P21145 
29473;2265;NULL;NULL;NULL;3.96;NULL;0.2;NULL;0.51;2021.11.30;NULL;NULL;P21145 
29472;2265;NULL;NULL;NULL;3.96;NULL;0.2;NULL;0.51;2021.11.30;NULL;NULL;P21145 
29471;2265;NULL;NULL;NULL;3.96;NULL;0.2;NULL;0.51;2021.11.30;NULL;NULL;P21145 
29470;2265;NULL;NULL;NULL;3.96;NULL;0.2;NULL;0.51;2021.11.30;NULL;NULL;P21145 
29469;2264;NULL;NULL;NULL;3.96;NULL;0.2;NULL;0.38;2021.11.30;NULL;NULL;P21145 
29468;2264;NULL;NULL;NULL;3.96;NULL;0.2;NULL;0.38;2021.11.30;NULL;NULL;P21145 
29467;2264;NULL;NULL;NULL;3.96;NULL;0.2;NULL;0.38;2021.11.30;NULL;NULL;P21145 
29456;2270;NULL;NULL;NULL;4.01;NULL;0.25;NULL;1;2021.11.30;NULL;NULL;P21145 
29455;2264;NULL;NULL;NULL;3.96;NULL;0.2;NULL;0.38;2021.11.30;NULL;NULL;P21145 
29443;2262;NULL;NULL;NULL;3.96;NULL;0.2;NULL;1;2021.11.30;NULL;NULL;P21145 
29442;2262;NULL;NULL;NULL;3.96;NULL;0.2;NULL;1;2021.11.30;NULL;NULL;P21145 
29441;2262;NULL;NULL;NULL;3.96;NULL;0.2;NULL;1;2021.11.30;NULL;NULL;P21145 
29440;2262;NULL;NULL;NULL;3.96;NULL;0.2;NULL;1;2021.11.30;NULL;NULL;P21145 
29439;2262;NULL;NULL;NULL;3.96;NULL;0.2;NULL;1;2021.11.30;NULL;NULL;P21145 
29438;2262;NULL;NULL;NULL;3.96;NULL;0.2;NULL;1;2021.11.30;NULL;NULL;P21145 
29437;2262;NULL;NULL;NULL;3.96;NULL;0.2;NULL;1;2021.11.30;NULL;NULL;P21145 
29436;2262;NULL;NULL;NULL;3.96;NULL;0.2;NULL;1;2021.11.30;NULL;NULL;P21145 
29444;2262;NULL;NULL;NULL;3.96;NULL;0.2;NULL;1;2021.11.30;NULL;NULL;P21145 
29445;2262;NULL;NULL;NULL;3.96;NULL;0.2;NULL;1;2021.11.30;NULL;NULL;P21145 
29446;2262;NULL;NULL;NULL;3.96;NULL;0.2;NULL;1;2021.11.30;NULL;NULL;P21145 
29454;2263;NULL;NULL;NULL;3.96;NULL;0.2;NULL;1;2021.11.30;NULL;NULL;P21145 
29453;2263;NULL;NULL;NULL;3.96;NULL;0.2;NULL;1;2021.11.30;NULL;NULL;P21145 
